trial,exp,algorithm,noise_min,noise_max,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,enc_embed_us,enc_encrypt_us,enc_search_us,enc_total_us,score_entropy,score_variance,score_distinct_count
1,A,Noise,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9111,6616,56,5156,15234,2.0253,0.000368,10
1,A,Noise,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9111,7039,52,5153,15688,2.0253,0.000532,10
1,A,Noise,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,7250,57,5145,15862,1.8344,0.000863,9
1,A,Noise,0.9,1.1,10,How Phytates Fight Cancer Cells,1.0,0.9991,0.8222,6560,54,5149,15168,1.8344,7.3e-05,9
1,A,Noise,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,7227,53,5158,15811,2.0253,0.001185,10
1,A,Noise,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,6817,53,5149,15410,2.0253,0.000771,9
1,A,Noise,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9111,6839,56,5145,15432,2.0253,0.000252,10
1,A,Noise,0.9,1.1,10,Testing Turmeric on Smokers,0.9,0.9485,1.0,6890,52,5158,15378,2.3026,0.000999,10
1,A,Noise,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,6936,62,5277,15605,2.0253,0.00047,10
1,A,Noise,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,0.9556,5884,55,5147,14442,1.8867,0.001823,10
1,A,Noise,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,1.0,5836,51,5148,13762,2.164,0.00029,10
1,A,Noise,0.9,1.1,10,Is Liquid Smoke Safe?,0.9,0.9478,0.9444,5900,54,5144,14370,1.8867,0.001209,10
1,A,Noise,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9556,6102,53,5151,13510,1.6434,0.001964,10
1,A,Noise,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9439,1.0,7689,72,5176,16418,1.8344,0.001031,10
1,A,Noise,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9448,0.8889,7380,54,5146,15964,2.0253,0.000101,10
1,A,Noise,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,6629,54,5156,15264,2.0253,0.00683,10
1,A,Noise,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,0.9111,6869,58,5145,15628,2.164,0.000364,9
1,A,Noise,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,0.9556,6621,53,5157,15348,2.0253,9.3e-05,9
1,A,Noise,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9406,0.8889,7080,52,5153,15570,2.0253,0.000308,9
1,A,Noise,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,6626,53,5153,15197,1.8344,0.000882,10
1,A,Noise,0.9,1.1,10,The Reversal on Fish Oil,1.0,1.0,0.8667,6817,53,5141,15332,1.8867,2.6e-05,9
1,A,Noise,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9556,6370,52,5141,14895,2.0253,0.000248,10
1,A,Combined,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,0.9556,22002,189,12059,39491,1.8344,0.00282,10
1,A,Combined,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556,11763,102,7971,22799,1.6957,0.003953,10
1,A,Combined,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9111,9601,79,6256,19697,1.6957,0.004902,9
1,A,Combined,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,7884,60,5165,16568,1.8867,0.003776,10
1,A,Combined,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,6963,56,5156,15240,2.0253,0.002155,10
1,A,Combined,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9448,1.0,7648,52,5156,16271,2.0253,0.000269,10
1,A,Combined,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,6856,52,5147,15528,2.0253,9.7e-05,10
1,A,Combined,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,0.9556,7012,51,5171,15853,1.6957,0.000174,10
1,A,Combined,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556,7342,56,5150,16314,1.8867,0.000415,10
1,A,Combined,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.9556,7424,55,5144,15226,2.0253,0.000506,10
1,A,Combined,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9556,7117,57,5147,15778,1.7481,0.000875,10
1,A,Combined,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9405,0.9444,8877,55,5148,17032,2.0253,8.4e-05,10
1,A,Combined,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,6756,52,5151,15117,1.8867,0.001198,10
1,A,Combined,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,0.9556,6450,54,5166,14851,2.164,0.000746,10
1,A,Combined,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9111,6553,52,5148,15574,1.8867,0.00026,10
1,A,Combined,0.9,1.1,10,Testing Turmeric on Smokers,0.9,0.9485,1.0,7144,56,5153,15779,2.0253,0.001008,10
1,A,Combined,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8206,54,5156,16976,1.8867,0.00048,10
1,A,Combined,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,0.9999,0.9111,7667,57,6012,16526,1.8867,0.001892,10
1,A,Combined,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,1.0,7032,65,5153,15905,2.0253,0.000286,10
1,A,Combined,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,1.0,0.9111,7448,57,5177,15793,1.8867,0.001173,10
1,A,Combined,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9456,0.9444,7321,57,4871,15647,1.4979,0.002052,10
1,A,Combined,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9439,1.0,7447,65,5212,16371,1.6957,0.001039,10
1,A,Combined,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9449,0.9444,7450,56,4776,15250,2.0253,0.000101,9
1,A,Combined,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,6761,56,4990,15241,2.0253,0.006881,10
1,A,Combined,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,7057,56,5294,15751,1.973,0.000385,10
1,A,Combined,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,7668,57,5193,16543,2.0253,9.1e-05,9
1,A,Combined,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,7201,57,5163,15420,2.164,0.000329,10
1,A,Combined,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,6388,54,5152,14480,1.8344,0.000825,10
1,A,Combined,0.9,1.1,10,The Reversal on Fish Oil,1.0,0.9998,0.7778,6294,56,5149,15041,1.8344,2.5e-05,10
1,A,Combined,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9111,6587,53,5167,15462,2.164,0.000254,10
1,A,Rome,1.0,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,18347,10481,10948,42682,1.8344,0.002867,10
1,A,Rome,1.0,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,9039,5697,7482,24954,1.6957,0.003962,10
1,A,Rome,1.0,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,7504,6104,6833,23187,1.8867,0.005018,10
1,A,Rome,1.0,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,7527,5763,6730,22738,1.8867,0.003889,10
1,A,Rome,1.0,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,6928,5708,6740,22001,1.7481,0.002246,10
1,A,Rome,1.0,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,7151,5632,6812,22377,1.8344,0.000264,10
1,A,Rome,1.0,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,6931,5667,6751,21903,1.8344,0.0001,10
1,A,Rome,1.0,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,6947,5601,6659,21984,2.0253,0.00017,9
1,A,Rome,1.0,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,7310,5676,6701,22790,1.8867,0.00039,10
1,A,Rome,1.0,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0,6748,5599,6659,21611,1.7481,0.000481,10
1,A,Rome,1.0,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,7107,5627,6751,22007,1.6094,0.000898,10
1,A,Rome,1.0,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,6892,5626,6742,21856,2.164,8.5e-05,10
1,A,Rome,1.0,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,7183,5652,6761,22329,2.0253,0.001258,10
1,A,Rome,1.0,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,7327,6063,6778,22931,2.164,0.000777,10
1,A,Rome,1.0,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.0,7612,5729,6735,22641,1.8344,0.000263,10
1,A,Rome,1.0,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,7001,5815,6747,22202,2.164,0.001032,10
1,A,Rome,1.0,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,7355,5808,6775,22798,2.0253,0.000472,10
1,A,Rome,1.0,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,6994,5812,6558,22119,1.8867,0.001869,10
1,A,Rome,1.0,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,7195,5814,6759,22517,2.164,0.000285,10
1,A,Rome,1.0,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,7123,5830,6758,22610,1.8867,0.001226,10
1,A,Rome,1.0,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,7428,5647,6771,22480,1.6434,0.002092,10
1,A,Rome,1.0,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,7019,5576,6747,21925,1.8344,0.001094,10
1,A,Rome,1.0,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,7298,5598,6779,25953,2.3026,9.9e-05,10
1,A,Rome,1.0,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,9398,6530,8086,26844,2.0253,0.006857,10
1,A,Rome,1.0,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,11032,5957,6834,27051,2.164,0.000376,10
1,A,Rome,1.0,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,8293,5911,6789,23906,2.0253,9.1e-05,10
1,A,Rome,1.0,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,8082,5767,6812,23388,2.0253,0.000323,10
1,A,Rome,1.0,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,7292,5911,6790,22816,1.8344,0.000857,10
1,A,Rome,1.0,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.0,7257,5779,6793,23335,1.6957,2.9e-05,10
1,A,Rome,1.0,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,6791,5651,6744,22227,2.0253,0.000249,10
1,A,RomeCombined,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,0.9556,15176,10648,10174,40292,1.8344,0.002851,10
1,A,RomeCombined,0.9,1.1,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,8706,7189,7663,27287,1.6957,0.003817,10
1,A,RomeCombined,0.9,1.1,10,Treating Asthma With Plants vs. Pills,1.0,1.0,0.9111,7752,6110,6759,24219,1.6957,0.00496,9
1,A,RomeCombined,0.9,1.1,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,6608,5704,6749,23391,1.8867,0.003892,10
1,A,RomeCombined,0.9,1.1,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,6166,5536,6749,21790,1.8867,0.002267,10
1,A,RomeCombined,0.9,1.1,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9999,0.9556,7034,5581,6747,22903,2.164,0.000268,10
1,A,RomeCombined,0.9,1.1,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,6845,5611,6746,22728,1.8344,9.3e-05,10
1,A,RomeCombined,0.9,1.1,10,How Contaminated Are Our Children?,1.0,1.0,1.0,6947,5571,6745,22606,2.0253,0.000178,10
1,A,RomeCombined,0.9,1.1,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,6910,5603,6750,23322,2.0253,0.000393,10
1,A,RomeCombined,0.9,1.1,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0,7223,5822,6776,23451,2.0253,0.000487,10
1,A,RomeCombined,0.9,1.1,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9556,7185,5601,6741,22906,1.6957,0.000892,10
1,A,RomeCombined,0.9,1.1,10,How Phytates Fight Cancer Cells,0.9,0.9405,0.9444,6879,5575,6755,22677,2.164,8.5e-05,10
1,A,RomeCombined,0.9,1.1,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,6946,5618,6748,22668,2.0253,0.001228,10
1,A,RomeCombined,0.9,1.1,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,6741,5639,6743,22603,2.3026,0.000711,10
1,A,RomeCombined,0.9,1.1,10,How Curry Can Kill Cancer Cells,1.0,1.0,0.9556,6837,5617,6746,22873,2.0253,0.000253,10
1,A,RomeCombined,0.9,1.1,10,Testing Turmeric on Smokers,0.9,0.9485,1.0,6792,5601,6748,22477,2.164,0.00099,10
1,A,RomeCombined,0.9,1.1,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,7080,5661,6749,22869,2.0253,0.000496,10
1,A,RomeCombined,0.9,1.1,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,7040,5645,6747,22821,1.8867,0.001792,10
1,A,RomeCombined,0.9,1.1,10,What is ‘Meat Glue’?,1.0,1.0,1.0,6415,5637,6763,22122,2.0253,0.000287,10
1,A,RomeCombined,0.9,1.1,10,Is Liquid Smoke Safe?,1.0,1.0,0.9556,6719,5623,6750,22563,1.8867,0.001213,10
1,A,RomeCombined,0.9,1.1,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9556,7041,5579,6752,22726,1.6094,0.002026,10
1,A,RomeCombined,0.9,1.1,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9999,0.9111,6782,5614,6747,22547,1.8344,0.001059,10
1,A,RomeCombined,0.9,1.1,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9449,0.9444,7058,5614,6747,22819,2.0253,9.5e-05,10
1,A,RomeCombined,0.9,1.1,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,6712,5594,6743,22402,2.0253,0.006831,10
1,A,RomeCombined,0.9,1.1,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,7176,5633,6770,22950,2.164,0.000378,10
1,A,RomeCombined,0.9,1.1,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,6655,5599,6769,22437,2.0253,9.2e-05,10
1,A,RomeCombined,0.9,1.1,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,0.9556,6825,5603,6742,23028,2.164,0.000313,10
1,A,RomeCombined,0.9,1.1,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,6420,5635,6750,22132,1.973,0.000889,10
1,A,RomeCombined,0.9,1.1,10,The Reversal on Fish Oil,1.0,1.0,0.9556,6883,5586,6740,22749,2.0253,3.1e-05,10
1,A,RomeCombined,0.9,1.1,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,6738,5617,6746,22516,2.164,0.000252,10
1,A,Ckks,1.0,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,21909,92004,36754263,36872772,1.8344,0.002867,10
1,A,Ckks,1.0,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.0,8958,68131,36586718,36668056,1.6957,0.003962,10
1,A,Ckks,1.0,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,8030,68382,36653912,36734440,1.8867,0.005018,10
1,A,Ckks,1.0,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,7188,66479,36567958,36645765,1.8867,0.003889,10
1,A,Ckks,1.0,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,7404,68386,36638560,36717607,1.7481,0.002246,10
1,A,Ckks,1.0,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.0,7645,68289,36637260,36718065,1.8344,0.000264,10
1,A,Ckks,1.0,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.0,7951,67519,36610288,36689920,1.8344,0.0001,10
1,A,Ckks,1.0,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.0,7728,68191,36792392,36872998,2.0253,0.00017,9
1,A,Ckks,1.0,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.0,9389,67961,36762577,36843313,1.8867,0.00039,10
1,A,Ckks,1.0,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.0,8561,68463,36727178,36807991,1.7481,0.000481,10
1,A,Ckks,1.0,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,11290,68313,36787838,36870566,1.6094,0.000898,10
1,A,Ckks,1.0,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.0,7307,70084,36893591,36975786,2.164,8.5e-05,10
1,A,Ckks,1.0,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,9106,66494,36635910,36715680,2.0253,0.001258,10
1,A,Ckks,1.0,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,8114,68743,36758907,36840490,2.164,0.000777,10
1,A,Ckks,1.0,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.0,10104,66989,36649291,36730724,1.8344,0.000263,10
1,A,Ckks,1.0,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,8004,67633,36615369,36695264,2.164,0.001032,10
1,A,Ckks,1.0,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.0,8720,69596,36651647,36734085,2.0253,0.000472,10
1,A,Ckks,1.0,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.0,7854,67495,36609004,36689395,1.8867,0.001869,10
1,A,Ckks,1.0,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,8273,68665,36741294,36822168,2.164,0.000285,10
1,A,Ckks,1.0,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.0,8275,66791,36676515,36755795,1.8867,0.001226,10
1,A,Ckks,1.0,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.0,8302,66905,36556985,36636353,1.6434,0.002092,10
1,A,Ckks,1.0,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.0,9018,68103,36636738,36718177,1.8344,0.001094,10
1,A,Ckks,1.0,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,9186,68339,36679056,36760836,2.3026,9.9e-05,10
1,A,Ckks,1.0,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,8988,68590,36650646,36732538,2.0253,0.006857,10
1,A,Ckks,1.0,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.0,8364,68210,36760574,36841204,2.164,0.000376,10
1,A,Ckks,1.0,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,8287,69138,36685608,36769289,2.0253,9.1e-05,10
1,A,Ckks,1.0,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,9001,68423,36725815,36807354,2.0253,0.000323,10
1,A,Ckks,1.0,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,7991,69423,36636020,36717748,1.8344,0.000857,10
1,A,Ckks,1.0,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.0,8039,68266,36900039,36980743,1.6957,2.9e-05,10
1,A,Ckks,1.0,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,8312,68199,36671095,36751806,2.0253,0.000249,10
1,A,CkksCombined,0.9,1.1,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,23072,95725,36587821,36711044,1.8344,0.002934,10
