trial,exp,algorithm,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,kendall_tau,score_entropy,score_variance,score_distinct_count,enc_total_us
1,D,Noise,5%,0.95,1.05,5.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9462,1.0,2.164,9.4e-05,10,16362
1,D,Noise,5%,0.95,1.05,5.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.943,0.9444,2.0253,0.000327,10,16232
1,D,Noise,5%,0.95,1.05,5.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,1.8344,0.000877,10,16032
1,D,Noise,5%,0.95,1.05,5.0,10,The Reversal on Fish Oil,1.0,1.0,0.9556,1.8867,3e-05,10,16713
1,D,Noise,5%,0.95,1.05,5.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9556,2.0253,0.000249,10,15860
1,D,Noise,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.0,1.8344,0.002912,10,39526
1,D,Noise,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,0.9556,1.6957,0.003926,9,24155
1,D,Noise,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.0,1.8867,0.004929,10,18899
1,D,Noise,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,1.8344,0.003779,10,16609
1,D,Noise,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,2.0253,0.002213,10,17584
1,D,Noise,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9448,0.8889,2.164,0.000271,10,16655
1,D,Noise,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.8667,1.7481,0.000102,10,16539
1,D,Noise,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,1.0,0.8667,2.0253,0.000168,10,15741
1,D,Noise,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.942,1.0,2.0253,0.000361,10,16505
1,D,Noise,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.8667,1.7481,0.00047,10,16480
1,D,Noise,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,0.9556,1.3592,0.00082,10,16489
1,D,Noise,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,0.9,0.9398,0.8333,2.164,8.7e-05,10,18943
1,D,Noise,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,2.0253,0.00122,10,17307
1,D,Noise,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.0,2.0253,0.000812,10,17352
1,D,Noise,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,0.8222,2.0253,0.000266,10,16768
1,D,Noise,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,0.9,0.9485,1.0,2.3026,0.000995,10,15815
1,D,Noise,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,0.9111,1.8344,0.000448,9,17504
1,D,Noise,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,0.9556,1.8867,0.001852,10,16700
1,D,Noise,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,1.0,1.8867,0.00028,10,17143
1,D,Noise,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,0.9,0.9478,0.9444,1.8867,0.001217,10,16784
1,D,Noise,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,0.9556,1.6434,0.002087,10,16542
1,D,Noise,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9387,0.9444,1.8867,0.001052,10,20725
1,D,Noise,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.0,2.164,9.5e-05,10,16169
1,D,Noise,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,2.0253,0.006597,10,18383
1,D,Noise,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,0.9556,2.164,0.000386,10,24231
1,D,Noise,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,2.0253,8.9e-05,10,18233
1,D,Noise,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.0,2.0253,0.000314,10,18678
1,D,Noise,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,1.973,0.000862,10,16651
1,D,Noise,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,0.9111,1.8867,2.8e-05,10,17103
1,D,Noise,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,0.9556,2.0253,0.000245,10,17348
1,D,Noise,20%,0.8,1.2,20.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,0.9556,1.8344,0.002751,10,43229
1,D,Noise,20%,0.8,1.2,20.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9999,0.9111,1.6957,0.003681,10,24950
1,D,Noise,20%,0.8,1.2,20.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,0.8222,1.8344,0.004608,10,19365
1,D,Noise,20%,0.8,1.2,20.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,0.9556,2.164,0.003639,10,16833
1,D,Noise,20%,0.8,1.2,20.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9994,0.9111,1.8867,0.002094,10,16524
1,D,Noise,20%,0.8,1.2,20.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9999,0.9556,2.164,0.000268,10,16503
1,D,Noise,20%,0.8,1.2,20.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,0.9556,1.6094,9.5e-05,10,16801
1,D,Noise,20%,0.8,1.2,20.0,10,How Contaminated Are Our Children?,0.9,0.9421,0.8889,2.164,0.000182,10,16899
1,D,Noise,20%,0.8,1.2,20.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,0.9556,2.0253,0.000369,10,16129
1,D,Noise,20%,0.8,1.2,20.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,0.8667,2.0253,0.000418,10,15821
1,D,Noise,20%,0.8,1.2,20.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.0,1.973,0.000889,10,16552
1,D,Noise,20%,0.8,1.2,20.0,10,How Phytates Fight Cancer Cells,0.9,0.9405,0.9444,2.0253,8.3e-05,10,17369
1,D,Noise,20%,0.8,1.2,20.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9996,0.9111,1.8867,0.001247,10,15658
1,D,Noise,20%,0.8,1.2,20.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9446,1.0,1.8867,0.000757,10,15633
1,D,Noise,20%,0.8,1.2,20.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,0.8667,1.8344,0.000273,9,14992
1,D,Noise,20%,0.8,1.2,20.0,10,Testing Turmeric on Smokers,1.0,1.0,1.0,2.3026,0.000988,10,14784
1,D,Noise,20%,0.8,1.2,20.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9997,0.8222,2.0253,0.000368,10,16038
1,D,Noise,20%,0.8,1.2,20.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,0.8667,1.8867,0.001668,10,16843
1,D,Noise,20%,0.8,1.2,20.0,10,What is ‘Meat Glue’?,1.0,0.9999,0.9556,1.6957,0.000287,10,16029
1,D,Noise,20%,0.8,1.2,20.0,10,Is Liquid Smoke Safe?,0.9,0.9497,0.9444,2.0253,0.001138,10,17372
1,D,Noise,20%,0.8,1.2,20.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9999,0.8667,1.6094,0.002116,10,17197
1,D,Noise,20%,0.8,1.2,20.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9987,0.8222,1.4185,0.001086,9,17571
1,D,Noise,20%,0.8,1.2,20.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,0.9556,2.164,0.000103,10,15860
1,D,Noise,20%,0.8,1.2,20.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.0,2.0253,0.006345,10,15819
1,D,Noise,20%,0.8,1.2,20.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,0.9556,2.0253,0.000375,10,15999
1,D,Noise,20%,0.8,1.2,20.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.0,2.164,8.7e-05,10,16518
1,D,Noise,20%,0.8,1.2,20.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,0.9556,2.0253,0.000304,10,16665
1,D,Noise,20%,0.8,1.2,20.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.0,1.8344,0.000832,10,16299
1,D,Noise,20%,0.8,1.2,20.0,10,The Reversal on Fish Oil,0.9,0.9372,1.0,2.0253,2.5e-05,10,16416
1,D,Noise,20%,0.8,1.2,20.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.0,2.164,0.000231,10,16866
1,D,Noise,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,0.8667,1.8344,0.002484,10,40958
1,D,Noise,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9995,0.8222,1.6957,0.003491,10,24511
1,D,Noise,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,0.9111,1.8867,0.004302,10,18873
1,D,Noise,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.0,2.0253,0.003345,10,15928
1,D,Noise,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.0,1.8867,0.001884,10,15708
1,D,Noise,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,0.8667,2.0253,0.000223,10,16322
1,D,Noise,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9999,0.7778,2.164,6.9e-05,10,16005
1,D,Noise,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9419,0.7778,1.8867,0.000131,10,16095
1,D,Noise,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9416,0.9444,2.0253,0.00041,10,16627
1,D,Noise,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9999,0.8222,2.0253,0.000436,9,16347
1,D,Noise,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9999,0.8667,1.3592,0.000711,10,16443
1,D,Noise,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.9398,0.8333,2.0253,5.6e-05,9,15603
1,D,Noise,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.0,2.164,0.001091,10,17566
1,D,Noise,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9404,0.8889,1.973,0.000666,10,17228
1,D,Noise,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,0.8222,1.6094,0.000221,10,16259
1,D,Noise,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,0.9988,0.9111,1.8867,0.000904,10,15354
1,D,Noise,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9998,0.9111,2.164,0.00044,10,15910
1,D,Noise,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,0.9111,1.8867,0.001739,10,16012
1,D,Noise,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,0.9999,0.9556,2.0253,0.000229,10,16843
1,D,Noise,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,0.8,0.8975,0.9286,2.0253,0.000995,10,16573
1,D,Noise,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9999,0.8667,1.6094,0.001824,9,16800
1,D,Noise,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,0.9111,1.8344,0.000908,10,16004
1,D,Noise,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.945,1.0,2.164,8.8e-05,10,16535
1,D,Noise,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,0.9,0.9559,1.0,2.164,0.006069,10,16933
1,D,Noise,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9999,0.9111,2.164,0.000316,10,16670
1,D,Noise,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9459,0.9444,1.8867,8.1e-05,9,16167
1,D,Noise,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.8,0.8835,0.9286,2.164,0.000284,10,16731
1,D,Noise,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9996,0.8667,1.8344,0.000702,10,15424
1,D,Noise,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,0.9,0.9392,0.6667,1.6094,2.7e-05,9,15582
1,D,Noise,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9997,0.9556,2.164,0.000244,9,16280
1,D,Noise,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,0.9556,1.8344,0.002341,10,44338
1,D,Noise,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9509,0.8889,2.0253,0.002938,10,24425
1,D,Noise,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,0.9,0.9493,0.8889,1.8344,0.003438,10,19966
1,D,Noise,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9998,0.8667,1.8344,0.002791,10,16788
1,D,Noise,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9994,0.8667,2.0253,0.001654,10,16398
1,D,Noise,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9419,0.7778,2.0253,0.000223,10,16062
1,D,Noise,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9994,0.6889,1.8867,8.8e-05,9,16098
1,D,Noise,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9413,0.6111,2.0253,0.000159,9,15469
1,D,Noise,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9413,0.8333,2.164,0.000267,10,17241
1,D,Noise,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9973,0.7778,1.8344,0.000546,10,16544
1,D,Noise,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.8,0.8839,1.0,1.8344,0.000647,10,17149
1,D,Noise,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9393,0.6667,1.8867,9.4e-05,10,17273
1,D,Noise,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9997,0.9556,2.0253,0.000921,10,16800
1,D,Noise,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,0.9993,0.7778,1.8867,0.000476,10,16656
1,D,Noise,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,0.8667,2.164,0.00025,10,16569
1,D,Noise,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.9,0.9481,0.9444,2.0253,0.000845,10,16357
1,D,Noise,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9335,1.0,1.973,0.00034,10,16384
1,D,Noise,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,0.9,0.9452,0.8889,2.0253,0.00131,10,17218
1,D,Noise,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,0.9983,0.8667,2.164,0.00016,10,16334
1,D,Noise,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,0.9,0.9475,0.8889,2.164,0.001007,10,16484
1,D,Noise,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9442,0.5,1.8344,0.001556,10,17129
1,D,Noise,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9403,0.7778,1.5048,0.000809,10,18602
1,D,Noise,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9997,0.8667,2.164,5.6e-05,9,16052
1,D,Noise,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,0.9,0.9559,1.0,2.164,0.005209,10,16711
1,D,Noise,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9998,0.9111,1.973,0.000312,10,17099
1,D,Noise,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9997,0.8222,2.164,6.6e-05,10,16940
1,D,Noise,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9995,0.8222,2.164,0.000224,10,15579
1,D,Noise,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9996,0.8222,2.0253,0.000608,10,15852
1,D,Noise,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,0.9,0.9384,0.8333,1.8867,2.3e-05,10,16187
1,D,Noise,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9432,0.9444,2.164,0.000181,10,16163
1,D,Noise,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9494,0.8889,1.6957,0.001812,10,38723
1,D,Noise,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9508,0.8889,2.164,0.001991,10,24035
1,D,Noise,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,0.9,0.9471,0.8889,1.8344,0.00252,10,18832
1,D,Noise,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9998,0.9111,1.8867,0.002121,10,15378
1,D,Noise,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9993,0.8667,1.6094,0.001238,10,14858
1,D,Noise,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9995,0.7333,1.6957,0.000109,10,15841
1,D,Noise,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9982,0.5556,1.6957,4.9e-05,10,14651
